tweet,time
"Which stocks are on your watchlist for Monday.

For me the three are

- Orient Bell
- Olectra Greentech
- Siyaram Silk

#Investment #stockmarkets #Nifty",2022-01-29T14:10:10.000Z
"NTPC Q3 Profit Rises 19% To Rs 4,626 Crore

NTPC recorded more than 19 per cent jump in its consolidated net profit for the third quarter of the current fiscal, which stood at Rs 4,626 crore
#Nifty #stock #stockmarket #NSE #BSE #TechnicalAnalysis #Options #Trading #Banknifty…",2022-01-29T14:10:10.000Z
"Privatisation, Green Energy, PLI, ethnol blending, Infrastructure shall be main area of focus.

I believe nifty to consolidate.

Trade on your own risk and analysis.

#Budget2022 
#NIFTYFUTURE 
#Nifty 
#StockMarket",2022-01-29T14:10:10.000Z
"Once the Budget is out, market has a 66% chance reaching 22k and 33% chance falling to 15k by end of 2022. 
#nifty",2022-01-29T14:10:10.000Z
"#StocksToTrade with @Nifty50trade 

Buy ICICI Bank; target of Rs 906: Prabhudas Lilladher 

#intraday #trading #daytrading #Nifty #sensex #stockstowatch #StockMarket",2022-01-29T14:10:10.000Z
"#NIFTY#BANK NIFTY #NEXT WEEK MONDAY MOSTLY DOWN. TUESDAY VERY VOLATILE ( ONLY RISKY TRADER CAN TRADE) WEDNESDAY & THURSDAY MOSTLY POSITIVE BUT FRIDAY MUST BE CAREFUL BECAUSE SUN & SATURN DEGREECAL COMBINATION ( MOSTLY DOWN) GOOD WEEK FOR VRISHBH,MITHUN,SIMHA,KANYA, VRISHIK RASHI.",2022-01-29T14:10:10.000Z
"In 20 years one thing I’ve realised, never bet against the FII’s.

FII’s have sold and retail has bought. This retail will eventually sell lower and the FII’s will buy

and the retail via mutual fund is buying high PE and IPO’s. Those will crack 

#fii #MutualFund #nifty",2022-01-29T14:10:10.000Z
"Budget 2022: Ensure Hassle-Free Credit To MSMEs: PHD Chamber

Steps should be taken in the budget to ensure hassle-free credit availability to industry, particularly for MSMEs, PHD Chamber has said
#Nifty #stock #stockmarket #NSE #BSE #TechnicalAnalysis #Options #Trading #Ba…",2022-01-29T14:10:10.000Z
"How much risk you take per trade ?
 0.5 - 1%
 1 - 3 %
 3 - 10% 

#Nifty #BankNiftyOptions",2022-01-29T14:10:10.000Z
"#SnP500 & #DOW have confirmed reversals. A new race to #NewHighs begins. 

#NASDAQ100 almost came to whiskers. 

#Nifty #BankNifty will join the party once we have heard 
@nsitharaman
 Ji on 1Feb22. 

#DalalStreet will welcome this budget, one feels, with no expectations as of now.",2022-01-29T14:10:10.000Z
#BuyOnDip and #SellOnRise should be the way to make money in the consolidation phase of #Nifty for the year #2022. Investments only in IT and a few #bluechips just for stability.,2022-01-29T14:10:10.000Z
"#Nifty #Banknifty 
With the caveat that I may be completely wrong, I think the market will make a U-turn without a major fall from here.
Manage risk very well.... the budget will add an extra dose of volatility to our ever volatile market.",2022-01-29T14:10:10.000Z
"After Facing Flak, SBI Revokes Circular On Pregnant Women's Recruitment

Facing all round criticism, SBI on Saturday announced that it has decided to put in abeyance its circular on recruitment of pregnant women
#Nifty #stock #stockmarket #NSE #BSE #TechnicalAnalysis #Option…",2022-01-29T14:10:10.000Z
"NTPC Q3 

CONST. NET PROFIT UP 17 % AT 4498 CR (YOY), UP 25 % (QOQ)

REVENUE UP 21 % AT 33392 CR (YOY), UP 3 % (QOQ)

 EBITDA UP 26 % AT 11010 CR (YOY), UP 23 % (QOQ)

MARGINS AT 33 % V 31.75 % (YOY), 27.7 % (QOQ)

#Ntpc #StocksInFocus #Nifty #q3results",2022-01-29T14:10:10.000Z
"Apply strict attention to the action of the market itself. Markets are never wrong, opinions often are .

- The legendary Jesse Livermore

#Nifty 
#stocks 
#q322
#StockMarket",2022-01-29T14:10:10.000Z
Will #Nifty Move above 17500 or Trade below 16500 on #Budget Day?,2022-01-29T14:10:10.000Z
#Heranba is must add in portfolio at these levels. Will be adding more on Monday. CMP 717. #Nifty,2022-01-29T14:10:10.000Z
"If you have struggled to make profit in the last 3 months, don't get disheartened. This volatility is unnatural and will gradually subside. Stay in the course. 

#Trading #Nifty",2022-01-29T14:10:10.000Z
"RELAXO FOOTWEAR Q3 :NET PROFIT DOWN 22 % AT 70 CR (YOY), UP 2 % (QOQ)

REVENUE UP 11 % AT 743 CR (YOY), UP 4 % (QOQ)

EBITDA DOWN 18 % AT 121 CR (YOY), UP 4 % (QOQ)

MARGINS AT 16.36 % V 21.1 % (YOY), 16.35 % (QOQ)

#RelaxoFootwear #Q3result #nifty #nse #StockToWatch",2022-01-29T14:10:10.000Z
"JSW HOLDING Q3 : CONS. NET PROFIT UP 9 % AT 11.14 CR (YOY), UP 89 % (QOQ)

REVENUE UP 16 % AT 14.77 CR (YOY), UP 3 % (QOQ)

#JswHolding #Q3FY22 #nifty #nse #stockmarket #StocksToTrade",2022-01-29T14:10:10.000Z
"NTPC Q3 

CONST. NET PROFIT UP 17 % AT 4498 CR (YOY), UP 25 % (QOQ)

REVENUE UP 21 % AT 33392 CR (YOY), UP 3 % (QOQ)

 EBITDA UP 26 % AT 11010 CR (YOY), UP 23 % (QOQ)

MARGINS AT 33 % V 31.75 % (YOY), 27.7 % (QOQ)

#Ntpc #StocksInFocus #Nifty #q3results",2022-01-29T11:52:21.000Z
"Apply strict attention to the action of the market itself. Markets are never wrong, opinions often are .

- The legendary Jesse Livermore

#Nifty 
#stocks 
#q322
#StockMarket",2022-01-29T11:52:21.000Z
Will #Nifty Move above 17500 or Trade below 16500 on #Budget Day?,2022-01-29T11:52:21.000Z
#Heranba is must add in portfolio at these levels. Will be adding more on Monday. CMP 717. #Nifty,2022-01-29T11:52:21.000Z
"If you have struggled to make profit in the last 3 months, don't get disheartened. This volatility is unnatural and will gradually subside. Stay in the course. 

#Trading #Nifty",2022-01-29T11:52:21.000Z
"RELAXO FOOTWEAR Q3 :NET PROFIT DOWN 22 % AT 70 CR (YOY), UP 2 % (QOQ)

REVENUE UP 11 % AT 743 CR (YOY), UP 4 % (QOQ)

EBITDA DOWN 18 % AT 121 CR (YOY), UP 4 % (QOQ)

MARGINS AT 16.36 % V 21.1 % (YOY), 16.35 % (QOQ)

#RelaxoFootwear #Q3result #nifty #nse #StockToWatch",2022-01-29T11:52:21.000Z
"JSW HOLDING Q3 : CONS. NET PROFIT UP 9 % AT 11.14 CR (YOY), UP 89 % (QOQ)

REVENUE UP 16 % AT 14.77 CR (YOY), UP 3 % (QOQ)

#JswHolding #Q3FY22 #nifty #nse #stockmarket #StocksToTrade",2022-01-29T11:52:21.000Z
"US markets Have shown good Bottom formation pattern on Friday , Need to see follow thru next week , that will Guide markets globally .

#Nifty budgets best case is 17800 , worst case is 16400
Plan accordingly .",2022-01-29T11:52:21.000Z
Overtrading is overall not good. #nifty #bank,2022-01-29T11:52:21.000Z
"Before placing order not only think about stop loss,think about also, brokerage,GST and other charges also,then decide whether should I take trade or not?! #nifty",2022-01-29T11:52:21.000Z
"#Nifty #Banknifty 
Holding the 16410 to 16836 zone will, most likely mean, the lows are in. U-turn from here.",2022-01-29T11:52:21.000Z
"Are #FIIs selling now to put the money in #LICIPO ??
Possibility cannot be ruled out 
#Nifty down only 9% from alltime highs even after 4 months of #FIIs selling",2022-01-29T11:52:21.000Z
"#Nifty #Banknifty 
Sentiment is now very bearish. The market has likely lured the bears and will soon trap and kill them in cold blood. 
This beast can make giant steps to clean up every bear in no time.",2022-01-29T11:52:21.000Z
"#Nifty #Banknifty 
Like the index, several index blue-chips are down 10 % or more. I think, this should be a good opportunity to buy rather than sell.",2022-01-29T11:52:21.000Z
"INDUSIND BANK Q3 

ST NET PROFIT UP 36 % AT 1161 CR (YOY), UP 4 % (QOQ)

NII UP 11 % AT 3793 CR (YOY), UP 4 % (QOQ)

GROSS NPA AT 2.48 % V 2.77 % (QOQ)

NET NPA AT 0.71 % V 0.81 % (QOQ)

#IndusindBank #Q3FY22 #Nifty #Sensex #Q3FY22",2022-01-29T11:52:21.000Z
"#Nifty #Banknifty 
The market is a very wily creature. It lures shorts, traps them and finally kills them ruthlessly after every fall.
Unwise to short bull markets.
Incorrect to extrapolate corrections as the beginning of massive falls.",2022-01-29T11:52:21.000Z
"#Nifty #Banknifty 
Last year, we had a melt-down pre-budget and a monster rally post-budget. Anyone`s guess if history will repeat or not.",2022-01-29T11:52:21.000Z
"#Nifty #Banknifty 
Always a very big risk to get bearish on bull markets.",2022-01-29T11:52:21.000Z
"#Nifty #Banknifty 
US markets are trying to find a bottom. If they stabilize, we also will. 
I have a hunch - we will get one violent shake-out to take us between 16410 and 16836 post-budget and then we will resume our journey to new highs.",2022-01-29T11:52:21.000Z
"33.33% statistically any direction u have edge..
upar gyega-
nechy gayega-
sideways gayega..
just hold winner's and cut losers...
stay in market to get the edge..
#dow #bankNifty #Nifty #OptionsTrading",2022-01-29T11:52:21.000Z
"#Nifty #Banknifty 
Minus 2 and minus 3 std devns on Nifty are good places to buy.
Keep your leverage in check ... the moves pre and post budget will likely be in both directions and violent.",2022-01-29T11:52:21.000Z
"RELAXO FOOTWEAR Q3 :NET PROFIT DOWN 22 % AT 70 CR (YOY), UP 2 % (QOQ)

REVENUE UP 11 % AT 743 CR (YOY), UP 4 % (QOQ)

EBITDA DOWN 18 % AT 121 CR (YOY), UP 4 % (QOQ)

MARGINS AT 16.36 % V 21.1 % (YOY), 16.35 % (QOQ)

#RelaxoFootwear #Q3result #nifty #nse",2022-01-29T11:52:21.000Z
"#Nifty #Banknifty 
Nifty closing below 16900 will be a surprise to me. 16900-odd looks to be a massive trendline support.",2022-01-29T11:52:21.000Z
"Budget Day rs 20,000 Strategy:

Buy ATM Straddle Nifty/Bank Nifty costs around 20,000 rs. and put a stoploss of 50% if you like.

During the Budget, as soon as you get 50% Profit you can exit or trail the stoploss to Cost
*Trade at own risk

#nifty #banknifty",2022-01-29T11:52:21.000Z
"You cannot be a good #trader if you are driven by emotions!

Emotional trader's only transfer their money to disciplined trader's!

#GANN #StockMarket #trading
#Nifty #banknifty",2022-01-29T11:52:21.000Z
"33.33% statistically any direction u have edge..
upar gyega-
nechy gayega-
sideways gayega..
just hold winner's and cut losers...
stay in market to get the edge..
#dow #bankNifty #Nifty #OptionsTrading",2022-01-29T09:12:25.000Z
"#Nifty #Banknifty 
Minus 2 and minus 3 std devns on Nifty are good places to buy.
Keep your leverage in check ... the moves pre and post budget will likely be in both directions and violent.",2022-01-29T09:12:25.000Z
"RELAXO FOOTWEAR Q3 :NET PROFIT DOWN 22 % AT 70 CR (YOY), UP 2 % (QOQ)

REVENUE UP 11 % AT 743 CR (YOY), UP 4 % (QOQ)

EBITDA DOWN 18 % AT 121 CR (YOY), UP 4 % (QOQ)

MARGINS AT 16.36 % V 21.1 % (YOY), 16.35 % (QOQ)

#RelaxoFootwear #Q3result #nifty #nse",2022-01-29T09:12:25.000Z
"#Nifty #Banknifty 
Nifty closing below 16900 will be a surprise to me. 16900-odd looks to be a massive trendline support.",2022-01-29T09:12:25.000Z
"Budget Day rs 20,000 Strategy:

Buy ATM Straddle Nifty/Bank Nifty costs around 20,000 rs. and put a stoploss of 50% if you like.

During the Budget, as soon as you get 50% Profit you can exit or trail the stoploss to Cost
*Trade at own risk

#nifty #banknifty",2022-01-29T09:12:25.000Z
"You cannot be a good #trader if you are driven by emotions!

Emotional trader's only transfer their money to disciplined trader's!

#GANN #StockMarket #trading
#Nifty #banknifty",2022-01-29T09:12:25.000Z
"#ITC A Stock To Watch out For in Budget .
CMP 217 , If This Needs To hold out here Then 
Things to Watch out for 
✓Cess on Tobacco.

✓No Negatives on Sin products.

✓ No increase in excise duty or NCCD duty on cigarettes and tobacco products.

#Nifty #NiftyFuture #ITC",2022-01-29T09:12:25.000Z
"#StocksToTrade 

Buy Birlasoft; target of Rs 580: Sharekhan 

#intraday #trading #daytrading #Nifty #sensex #stockstowatch #StockMarket",2022-01-29T09:12:25.000Z
"#StocksToTrade 

Buy Arvind; target of Rs 183: Sharekhan 

#intraday #trading #daytrading #Nifty #sensex #stockstowatch #StockMarket",2022-01-29T09:12:25.000Z
"#StocksToTrade 

Buy Colgate-Palmolive; target of Rs 1,850: Sharekhan 

#intraday #trading #daytrading #Nifty #sensex #stockstowatch #StockMarket",2022-01-29T09:12:25.000Z
"#StocksToTrade 

Buy Pidilite Industries; target of Rs 2,792: Sharekhan 

#intraday #trading #daytrading #Nifty #sensex #stockstowatch #StockMarket",2022-01-29T09:12:25.000Z
"#StocksToTrade 

Buy SRF; target of Rs 2,800: Sharekhan 

#intraday #trading #daytrading #Nifty #sensex #stockstowatch #StockMarket",2022-01-29T09:12:25.000Z
"#StocksToTrade 

Buy Hindustan Unilever; target of Rs 2900: Prabhudas Lilladher 

#intraday #trading #daytrading #Nifty #sensex #stockstowatch #StockMarket",2022-01-29T09:12:25.000Z
"#StocksToTrade 

Buy Asian Paints; target of Rs 3762: Prabhudas Lilladher 

#intraday #trading #daytrading #Nifty #sensex #stockstowatch #StockMarket",2022-01-29T09:12:25.000Z
"#StocksToTrade 

Buy PVR; target of Rs 1891: Prabhudas Lilladher 

#intraday #trading #daytrading #Nifty #sensex #stockstowatch #StockMarket",2022-01-29T09:12:25.000Z
"#StocksToTrade 

Buy Sharda Cropchem; target of Rs 570: Prabhudas Lilladher 

#intraday #trading #daytrading #Nifty #sensex #stockstowatch #StockMarket",2022-01-29T09:12:25.000Z
"#StocksToTrade 

Hold Rallis India; target of Rs 280: Prabhudas Lilladher 

#intraday #trading #daytrading #Nifty #sensex #stockstowatch #StockMarket",2022-01-29T09:12:25.000Z
"#Nifty #Banknifty 
Minus 2 std devn for Nifty is now placed at 16997 and minus 3 at 16610. On Tuesday & Thursday, Nifty had again dipped below the minus 2 std devn intra-day.",2022-01-29T09:12:25.000Z
"#StocksToTrade 

Hold CEAT; target of Rs 1174: Prabhudas Lilladher 

#intraday #trading #daytrading #Nifty #sensex #stockstowatch #StockMarket",2022-01-29T09:12:25.000Z
"#nifty is down not even 10% from high but broader market is down a lot. 
I have kept GTT orders and only 1 of many has triggered yet. Bought BLIL . 
Also bought tcs in this fall.
Any more suggestions? 
#stocks #investing",2022-01-29T09:12:25.000Z
"#StocksToTrade 

Buy Indian Hotels; target of Rs 258: Motilal Oswal 

#intraday #trading #daytrading #Nifty #sensex #stockstowatch #StockMarket",2022-01-29T09:12:25.000Z
"Whenever you see lot of advertisement on TV about Mutual funds, #StockMarket, #BTC  in layman terms that is the time most of the retailers get entered in these by FOMO feeling and these are the traps setup by BIG boys to exit! That exactly what has happened in #NIFTY , #BTC!",2022-01-29T09:12:25.000Z
"You can't make the same mistake twice. The second time you make it, it's no longer a mistake, it's a choice

#sharemarket #nifty
#stockmarketcrash 
#StockMarket #stocks
#BankNiftyOptions ",2022-01-29T09:12:25.000Z
"If I Don't Go In Depth, The Top Most Reasons i Can see Before FII HUGE SELLING IS

1) UPCOMING INDIA'S LARGEST IPO (LIC)

2) CAUTIOUSNESS BEFORE BUDGET 2022.

Can See Good Volatility till March 2022.

Stay #Cautious 

#Nifty #BankNifty #StockMarket #Budget2022 #StocksInFocus",2022-01-29T09:12:25.000Z
"#StocksToTrade 

Hold CEAT; target of Rs 1174: Prabhudas Lilladher 

#intraday #trading #daytrading #Nifty #sensex #stockstowatch #StockMarket",2022-01-29T08:52:28.000Z
"#nifty is down not even 10% from high but broader market is down a lot. 
I have kept GTT orders and only 1 of many has triggered yet. Bought BLIL . 
Also bought tcs in this fall.
Any more suggestions? 
#stocks #investing",2022-01-29T08:52:28.000Z
"#StocksToTrade 

Buy Indian Hotels; target of Rs 258: Motilal Oswal 

#intraday #trading #daytrading #Nifty #sensex #stockstowatch #StockMarket",2022-01-29T08:52:28.000Z
"Whenever you see lot of advertisement on TV about Mutual funds, #StockMarket, #BTC  in layman terms that is the time most of the retailers get entered in these by FOMO feeling and these are the traps setup by BIG boys to exit! That exactly what has happened in #NIFTY , #BTC!",2022-01-29T08:52:28.000Z
"You can't make the same mistake twice. The second time you make it, it's no longer a mistake, it's a choice

#sharemarket #nifty
#stockmarketcrash 
#StockMarket #stocks
#BankNiftyOptions ",2022-01-29T08:52:28.000Z
"If I Don't Go In Depth, The Top Most Reasons i Can see Before FII HUGE SELLING IS

1) UPCOMING INDIA'S LARGEST IPO (LIC)

2) CAUTIOUSNESS BEFORE BUDGET 2022.

Can See Good Volatility till March 2022.

Stay #Cautious 

#Nifty #BankNifty #StockMarket #Budget2022 #StocksInFocus",2022-01-29T08:52:28.000Z
"JSW HOLDING Q3 : CONS. NET PROFIT UP 9 % AT 11.14 CR (YOY), UP 89 % (QOQ)

REVENUE UP 16 % AT 14.77 CR (YOY), UP 3 % (QOQ)

#JswHolding #Q3FY22 #nifty #nse #stockmarket",2022-01-29T08:52:28.000Z
"Nifty will close with February series :

#Nifty #nifty50",2022-01-29T08:52:28.000Z
"#Nifty #Banknifty 
Nifty had made a low of 16410 on 20th Dec 2021. This low of 16410 has never had a re-test until now. Normally, bottom formation involves a re-test. If 16836 is lost, 16410 will, most likely, be tested this time around.",2022-01-29T08:52:28.000Z
"Adani Total Bags Licences To Build Gas Sales Network In 14 Cities

Adani Total Gas Limited, a joint venture of Gautam Adani's gas unit and French energy major Total, has won licences to retail gas in 14 Indian cities
#Nifty #stock #stockmarket #NSE #BSE #TechnicalAnalysis #O…",2022-01-29T08:52:28.000Z
"Government May Aim At Boosting Growth In Budget: Bank Of Baroda Report

With several assembly elections round the corner, the union budget for 2022-23 may aim at boosting growth and achieving fiscal consolidation
#Nifty #stock #stockmarket #NSE #BSE #TechnicalAnalysis #Optio…",2022-01-29T08:52:28.000Z
#Apple's yearly profit is more than the combined profit of all the #Nifty 50 companies. ,2022-01-29T08:52:28.000Z
"Larsen & Toubro Q3 Result Update (Cons)

Revenue: 39563 crore Vs 35596 crore (YoY); 34773 crore(QoQ)

EBITDA: 5984 crore Vs 6066 crore (YoY); 5486 crore(QoQ)

Net Profit: 2055 crore Vs 2467 crore (YoY); 1819 crore(QoQ)

EPS: 14.63 Vs 17.57 (YoY); 12.95 (QoQ)

#Nifty",2022-01-29T08:52:28.000Z
With HDFC Home Loans in how many days can you get your home loan sanctioned?,2022-01-29T08:52:28.000Z
"Suzlon Energy Q3 Result Update (Cons)

Revenue: 1610 crore Vs 955 crore (YoY); 1356 crore(QoQ)

EBITDA: 245 crore Vs 136 crore (YoY); 192 crore(QoQ)

Net Profit: 37.7 crore Vs Loss -117 crore (YoY); Loss -10.55crore(QoQ)

#Nifty",2022-01-29T08:52:28.000Z
"Info Edge Q3 Result Update (Cons)

Revenue: 419 crore Vs 278 crore (YoY); 364 crore(QoQ)

EBITDA: 115 crore Vs 67.22 crore (YoY); 101 crore(QoQ)

Net Profit: 4598 (Share associate 2405 & Excp Item 2280 crore) Vs 679 crore (YoY); 7371 (Excp Item 8269) crore included (QoQ)

#Nifty",2022-01-29T08:52:28.000Z
#Nifty option prices are too higher currently either any major move up or down will hardly effect.,2022-01-29T08:52:28.000Z
"Happiest Minds Q3 Result Update (Cons)

Revenue: 284 crore Vs 193 crore (YoY); 265 crore(QoQ)

EBITDA: 67.97 crore Vs 51.24 crore (YoY); 60.53 crore(QoQ)

Net Profit: 48.92 crore Vs 42.15 crore (YoY); 44.44 crore(QoQ)

EPS: 3.33 Vs 2.98 (YoY); 3.12 (QoQ)

#Nifty",2022-01-29T08:52:28.000Z
"#marketupdate

-BSE Sensex declined 1,836.95 points (3.11 percent) to end at 57,200.23, while the Nifty50 lost 515.2 points (2.92 percent) to close at 17,101.95 levels.

#news #investonline #Sensex #Nifty #COVID19 #india",2022-01-29T08:52:28.000Z
"UTI AMC Q3 Result Update (Cons)

Revenue: 309 crore Vs 342 crore (YoY); 380 crore(QoQ)

EBITDA: 160 crore Vs 191 crore (YoY); 233 crore(QoQ)

Net Profit: 127 crore Vs 140 crore (YoY); 199 crore(QoQ)

EPS: 9.97 Vs 11.06 (YoY); 15.67 (QoQ)

#Nifty",2022-01-29T08:52:28.000Z
"Bhageria Industries Q3 Result Update (Cons)

Revenue: 169 crore Vs 114 crore (YoY); 141 crore(QoQ)

EBITDA: 38.18 crore Vs 34.86 crore (YoY); 25.58 crore(QoQ)

Net Profit: 24.45 crore Vs 22.48 crore (YoY); 15.09 crore(QoQ)

EPS: 5.6 Vs 5.15 (YoY); 3.46 (QoQ)

#Nifty",2022-01-29T08:52:28.000Z
"GSFC Q3 Result Update (Cons)

Revenue: 2667 crore Vs 2146 crore (YoY); 2532 crore(QoQ)

EBITDA: 370 crore Vs 128 crore (YoY); 331 crore(QoQ)

Net Profit: 246 crore Vs 97.25 crore (YoY); 231 crore(QoQ)

EPS: 6.16 Vs 2.44 (YoY); 5.80 (QoQ)

#Nifty",2022-01-29T08:52:28.000Z
"Chemplast Sanmar Q3 Result Update (Cons)

Revenue: 1452 crore Vs 1088 crore (YoY); 1673 crore(QoQ)

EBITDA: 353 crore Vs 283 crore (YoY); 346 crore(QoQ)

Net Profit: 237 crore Vs 160 crore (YoY); 151 crore(QoQ)

EPS: 14.98 Vs 11.93 (YoY); 9.57 (QoQ)

#Nifty",2022-01-29T06:55:28.000Z
"Bharat Electronics BEL Q3 Result Update (Cons)

Revenue: 3702 crore Vs 2320 crore (YoY); 3678 crore(QoQ)

EBITDA: 829 crore Vs 456 crore (YoY); 864 crore(QoQ)

Net Profit: 596 crore Vs 278 crore (YoY); 624 crore(QoQ)

EPS: 2.45 Vs 1.14 (YoY); 2.56 (QoQ)

#Nifty",2022-01-29T06:55:28.000Z
"#Nifty at Feb Expiry -

A - 17000
B - 16000
C - 18000",2022-01-29T06:55:28.000Z
"MRPL Q3 : CONS. NET PROFIT OF 589 CR V 219 CR LOSS ( YOY) , RS 410 CR LOSS

REVENUE UP 78 % AT 25033 CR ( YOY), UP 41 % ( QOQ)

EBITDA UP 3180 % AT 1717 CR ( YOY) , RS 13 CR LOSS ( QOQ)

#Mrpl #Q3 #nifty #nse #revenue",2022-01-29T06:55:28.000Z
"United Breweries () Q3 Result Update (Cons)

Revenue: 3512 crore Vs 3066 crore (YoY); 3295 crore(QoQ)

EBITDA: 174 crore Vs 174 crore (YoY); 165 crore(QoQ)

Net Profit: 90.8 crore Vs 127 crore (YoY); 80.38 crore(QoQ)

EPS: 3.43 Vs 4.79 (YoY); 3.04 (QoQ)

#Nifty",2022-01-29T06:55:28.000Z
"Cigniti Technologies Q3 Result Update (Cons)

Revenue: 325 crore Vs 224 crore (YoY); 308 crore(QoQ)

EBITDA: 40.44 crore Vs 31.94 crore (YoY); 30.04 crore(QoQ)

Net Profit: 26.55 crore Vs 26.35 crore (YoY); 22.17 crore(QoQ)

EPS: 9.47 Vs 9.44 (YoY); 7.90 (QoQ)

#Nifty",2022-01-29T06:55:28.000Z
"Sagar Cements Q3 Result Update (Cons)

Revenue: 334 crore Vs 364 crore (YoY); 369 crore(QoQ)

EBITDA: 46.3 crore Vs 104 crore (YoY); 60.78 crore(QoQ)

Net Profit: 5.33 crore Vs 49.67 crore (YoY); 21.07 crore(QoQ)

EPS: .45 Vs 4.23 (YoY); 1.79 (QoQ)

#Nifty",2022-01-29T06:55:28.000Z
"Strategies are overrated,
Having conviction & sticking to a single strategy is underrated. 
#nifty
#banknifty
#conviction",2022-01-29T06:55:28.000Z
"Mangalore Refinery Q3 Result Update (Cons)

Revenue: 25033 crore Vs 14078 crore (YoY); 17717 crore(QoQ)

EBITDA: 1717 crore Vs 51.77 crore (YoY); Loss -13.21 crore(QoQ)

Net Profit: 589 crore Vs Loss -220 crore (YoY); Loss -410 crore(QoQ)

#Nifty",2022-01-29T06:55:28.000Z
"Like last decade, in this decade too, RE Investors will generate more returns than RE Shareholders.

#nifty #banknifty",2022-01-29T06:55:28.000Z
"While taking Trade you need to keep m Mind that Money  doesn't grow on tree (this will help you to maintain minimize loss/Encourage using SL)

Trading is not a video game or gambling it's a business which will lead to you financial freedom .

#tradingtips #banknifty #nifty",2022-01-29T06:55:28.000Z
"With the right tech by their side, nothing can stop the students of today from becoming the creators of tomorrow. YEH HAI PADHAI 2.0

#Padhai2point0 #DellIndia #BackToSchool  #NewLearning",2022-01-29T06:55:28.000Z
"Invest first....then trade. You will come to know about your mistakes easily in trading.
#trading #OptionsTrading #stockmarket #nifty #greentraders",2022-01-29T06:55:28.000Z
"Trading before Investing is the first and biggest reason of loss in stock market.
#stockmarket #greentraders #Nifty #stockmarketcrash",2022-01-29T06:55:28.000Z
"After #dow #NASDAQ close , everything seems rosy again, i should say we are going to see #NirmalaSitharaman big green candels back to back on 31/1/2 ,i as intraday trader wouldn’t short now #nifty #OptionsTrading #banknifty #causeandeffect will play out",2022-01-29T06:55:28.000Z
"STRANGE, Kotak Mahindra Bank lead the salalry cuts, perhaps the only bank to have done so on the pretext of  Covid, and now leading the drawdown of covid provsionas as well..first to get pessimistic & first to get optimistic..Just crazy for market cap.#yesbank #banknifty #nifty",2022-01-29T06:55:28.000Z
"Analysis visionary 

Important events indian scenario !

Budget
Elections 5 states
And mother of all 
LIC IPO 

#FII / #DII #Govtofindia must ensure #Nifty 18000 +/- 5% ? 
What’s say !!??",2022-01-29T06:55:28.000Z
"#sensex
#Nifty 
#nifty50 
#Niftybank 
#NIFTYFUTURE 

Weekly index option prices are at steep high due to budget. I prefer day trading only for the entire week. 
Advantage for option sellers.",2022-01-29T06:55:28.000Z
"System trading

Here you will get both side trades in intraday

But here if trend is up then one will get mostly bull trades and few bear trades and in those few one cant earn

So human mind is supreme against system and we have to follow trend

#Nifty #banknifty",2022-01-29T06:55:28.000Z
"""In trading, you have to be defensive and aggressive at the same time. If you are not aggressive, you are not going to make money, and if you are not defensive, you are not going to keep the money.""#Nifty #stockmarketcrash #MoneyControl #investing #OptionsTrading #StockMarket",2022-01-29T06:55:28.000Z
"#StockMarketindia gyrated wildly in the past week, with big intraday swings that moved indexes #Nifty and #Sensex  several percentage points in both directions. This emotional  roller coaster for investors  ride will  not come to a full stop.#Justsaying",2022-01-29T06:55:28.000Z
"STRANGE, Kotak Mahindra Bank lead the salalry cuts, perhaps the only bank to have done so on the pretext of  Covid, and now leading the drawdown of covid provsionas as well..first to get pessimistic & first to get optimistic..Just crazy for market cap.#yesbank #banknifty #nifty",2022-01-29T05:42:16.000Z
"Analysis visionary 

Important events indian scenario !

Budget
Elections 5 states
And mother of all 
LIC IPO 

#FII / #DII #Govtofindia must ensure #Nifty 18000 +/- 5% ? 
What’s say !!??",2022-01-29T05:42:16.000Z
"#sensex
#Nifty 
#nifty50 
#Niftybank 
#NIFTYFUTURE 

Weekly index option prices are at steep high due to budget. I prefer day trading only for the entire week. 
Advantage for option sellers.",2022-01-29T05:42:16.000Z
"System trading

Here you will get both side trades in intraday

But here if trend is up then one will get mostly bull trades and few bear trades and in those few one cant earn

So human mind is supreme against system and we have to follow trend

#Nifty #banknifty",2022-01-29T05:42:16.000Z
"""In trading, you have to be defensive and aggressive at the same time. If you are not aggressive, you are not going to make money, and if you are not defensive, you are not going to keep the money.""#Nifty #stockmarketcrash #MoneyControl #investing #OptionsTrading #StockMarket",2022-01-29T05:42:16.000Z
"#StockMarketindia gyrated wildly in the past week, with big intraday swings that moved indexes #Nifty and #Sensex  several percentage points in both directions. This emotional  roller coaster for investors  ride will  not come to a full stop.#Justsaying",2022-01-29T05:42:16.000Z
“Markets can remain irrational a lot longer than you or I can remain solvent” - John Meynard Keynes #Nifty #priceaction,2022-01-29T05:42:16.000Z
Two key facts are guaranteed in markets - Trend & Cyclical change in price action. #Nifty #priceaction,2022-01-29T05:42:16.000Z
"I like only 15 stocks in NIFTY50 in which I would like to invest my money. 
Index investing will never make sense to me. #StockMarketindia #NIFTY",2022-01-29T05:42:16.000Z
"Is baar to mera portfolio bhi hil gya thoda 

#investing #nifty #crash",2022-01-29T05:42:16.000Z
